Content,Created Date,Source
Make sure the kids in your life get an education and are loved. You don’t want them tweetin shit like this. https://t.co/RUNgCfq0kY,2018-05-12 19:09:51,Iphone
&gt;@MarkLevinShow: 'The Democrat Party ... is more dangerous than any foreign enemy' https://t.co/My51KiRRCs,2018-05-12 19:09:51,Other
Lazarus takes 2nd in the open 800,2018-05-12 19:09:51,Iphone
"Schedulluing how can I help you? 

-This is Jonah calling sick for today afternoon I have some business to take care off.",2018-05-12 19:09:51,Iphone
"We are having a #Eurovision evening full of drinks, laughter and great music... Wait we are laughing and drinking.… https://t.co/vSr1E6hz37",2018-05-12 19:09:51,Android
"""The more you ask Allah, the more He loves you."" - Shaykh @YasirQadhi https://t.co/lzHPp367u2",2018-05-12 19:09:51,Iphone
"@FoxBusiness @mercedesschlapp @POTUS Bye bye, gotta get back to the tippy top. Congrats moron, you're serving a toddler.",2018-05-12 19:09:51,Android
something in your eyes makes me want to lose myself,2018-05-12 19:09:51,Android
Will Gudgeon: Through the viewfinder - Photo Series. https://t.co/76gn4WZ1Jn,2018-05-12 19:09:51,Other
Shipments make me happy 😊,2018-05-12 19:09:51,Iphone
@janedean1975 @mazzystarryeyes @AdvClinPrac @jamieswa2820 Come and join us guys....it’s going to be great 😊.......a… https://t.co/53CnZ71sh6,2018-05-12 19:09:51,Iphone
This is how I expected some of Savage x Fenty to look. https://t.co/m8y3iZhfKO,2018-05-12 19:09:51,Iphone
@alibottybot Managed to stay awake for a bit of the TBL game last night. Went off when they went 4 down. That would… https://t.co/0nOLpXmse2,2018-05-12 19:09:51,Iphone
He looks like his introvert battery is at 5% and I feel this on a spiritual level. https://t.co/ZfF0LNigWJ,2018-05-12 19:09:51,Iphone
this remains as one of the best vine series of all time https://t.co/m1cm9yCfdb,2018-05-12 19:09:51,Iphone
I liked a @YouTube video https://t.co/boqEG4QSI2 NO ONE COULD FIGURE OUT WHERE HE WAS HIDING!?!?! HIDE N' SEEK ON BLACK OPS 3,2018-05-12 19:09:51,Other
Will bighead be okay😢💔 https://t.co/qyq68tKrig,2018-05-12 19:09:51,Other
I can’t believe at one point I was 7 pounds 4 oz like I really let myself go,2018-05-12 19:09:52,Iphone
jimin didn't lose weight for this comeback 😭😭 he's so healthy and his cheeks are chubby😭😭😭😭😭,2018-05-12 19:09:52,Android
@olga__mclean Ian gets a chance to be liked by me only if he worships Mickey 24/7,2018-05-12 19:09:52,Iphone
ALEXANDER RYBAK the absolute boy,2018-05-12 19:09:52,Iphone
"Gain 400 followers fast

Retweet if you follow back
Follow me and the first 399 to retweet
Follow back
Turn On My Notificatio…",2018-05-12 19:09:52,Other
We did a photoshoot for my merch in a park and got some strange looks climbing out from behind a bush adjusting my jeans w…,2018-05-12 19:09:52,Iphone
An extremely troubling development. Wang Yi is one of China’s best-known pastors.  If his detention becomes a full-blo…,2018-05-12 19:09:52,Iphone
My birthday was yesterday. A cool 25. Crazy how many people dont tell you happy birthday when Facebook doesnt notify you. 😂😂,2018-05-12 19:09:52,Android
Congratulations to those girls who manage to be in the top 10 most watched pr video 👏👏👏,2018-05-12 19:09:52,Android
"i'm wheezing 
 https://t.co/lTlvgB3NMq",2018-05-12 19:09:52,Iphone
"2018 Radio Disney Music Awards! 💞

~Best Duo/Group: BTS
~Fiercest Fans: ARMY
~Songs That Make You Smile: DNA
~Best Dance…",2018-05-12 19:09:52,Other
"@MyToolKeeping My band Shinobi Ninja released our video #WhatIfTimes
Would love to know your thoughts! Check it out… https://t.co/P4HWv07hip",2018-05-12 19:09:52,Other
Well. I think this is my last day in Alva!,2018-05-12 19:09:52,Iphone
There are seven billion people in the world. Don’t waste your time by letting one of them ruin your happiness.,2018-05-12 19:09:52,Android
"[🎉] Love Yourself: Tear, Random Version Giveaway

- Read rules on pic to enter
- Also note that I’ll ship it out personall…",2018-05-12 19:09:52,Android
Faith in America is rising again because @POTUS Trump and our entire administration have been advancing the very principles that yo…,2018-05-12 19:09:52,Twitter Web Client
"*taps microphone*

Whip cream belongs on milkshakes, NOT smoothies.

Thank you.",2018-05-12 19:09:52,Android
Lmaooo on Gawdt they would! https://t.co/nntOOKaKxR,2018-05-12 19:09:52,Android
"RBI double for Reese. Ties a career high with 3 RBI.

⛰ 0, 🍢 8 | B4 https://t.co/cf2RrzpiXr",2018-05-12 19:09:52,Other
He crashed like he was playin Mario kart https://t.co/gnLLA7vNL5,2018-05-12 19:09:52,Iphone
"And I would add: the corrupt elite is also more Christianized. They say ""praise the Lord,"" kneel in front of clergy and public…",2018-05-12 19:09:52,Android
"@thehill If it makes you feel any better Laura, you're the worst person in conservative news.",2018-05-12 19:09:52,Twitter Web Client
"i had a dream my girlfriend left me because she found out i was a serial killer

the scary part was when i woke up and…",2018-05-12 19:09:52,Iphone
so unfair to play mind games with someone who obviously likes you😒,2018-05-12 19:09:52,Android
did taemin just make the rain his bitch https://t.co/kyaQe8kOPn,2018-05-12 19:09:52,Other
WATCH LIVE – delivering the commencement address at @Hillsdale College: https://t.co/NvblGTdJCO https://t.co/40e5thk6Jr,2018-05-12 19:09:52,Android
@Its_Stationary stuck under a dome.,2018-05-12 19:09:52,Android
So @realDonaldTrump is going with Keep America Great? What’s so great about crumbling schools for our kids? Paychecks that…,2018-05-12 19:09:52,Iphone
Some of the men in the #Eurovision crowd seem to have forgotten their wives,2018-05-12 19:09:52,Iphone
"Len's have.

Len McCluskey's wage in 2014 - £140k

Len McCluskey's wage in 2018 - £152k

#ForTheMany #TUCNewDeal #TUCmarc…",2018-05-12 19:09:52,Iphone
@AnneMunition @FreeFormFactor I know how you feel. I turned 54 this year and 60 is not to far off. But I still feel like 23.  #beachlife,2018-05-12 19:09:52,Twitter Web Client
"With such desh drohis holding fort in Jammu BJP,  India needs no enemies. To save his illegal construction, Nirmal Singh…",2018-05-12 19:09:52,Android
"@boxnationtv show a purists dream tonight Linares v Lomachenko  live from midnight, so Main bill will be earlier than us…",2018-05-12 19:09:52,Android
"1. Seeing your ex with their new lover
2. Stalking ex's new lover instagram account.
3. Accidentally tapped twice..… https://t.co/JYHlYQ6duh",2018-05-12 19:09:52,Android
Who is representing England 🏴󠁧󠁢󠁥󠁮󠁧󠁿 in #Eurovision2018,2018-05-12 19:09:52,Iphone
":P Follow everyone who retweets it.  👚

#GabberHubDotComGain",2018-05-12 19:09:52,Android
"Many have been asking me through dm. So,here are my personal tips in controlling hair fall . I had a very bad hair fall exp…",2018-05-12 19:09:52,Android
The children are still waiting for further orders when the 9’s pay them a visit! #DarlingintheFranxx #DARLI_FRA https://…,2018-05-12 19:09:52,Twitter Web Client
hang this in the louvre https://t.co/bFcYjvHvZ8,2018-05-12 19:09:52,Android
Being the gay one at the homophobic family party  https://t.co/KrH6SqP8FQ,2018-05-12 19:09:53,Iphone
Trump has done more good for the black community in 18 months than Obama did in 8 years,2018-05-12 19:09:53,Android
Me and @gghx__ are the most dumbest bitches alive 😂,2018-05-12 19:09:53,Iphone
Doing it the doggy style https://t.co/PKeBKHR5XY,2018-05-12 19:09:53,Android
"add me on song pop yall 
my @ is the same as my twitter (mygenuinemares)",2018-05-12 19:09:53,Iphone
@Scomo843 You straight up stalking this guy at this point! He must be like why is this guy following me everywhere?,2018-05-12 19:09:53,Iphone
@shepherdmoon53 .see but bleeding my thoughts has caused a lot a pain lately.,2018-05-12 19:09:53,Iphone
I believe there are more of us sane people then there are these... creepers,2018-05-12 19:09:53,Other
"New UK research from @womensaid found that one third of young women have experienced abuse in a relationship, &amp; that many w…",2018-05-12 19:09:53,Iphone
I notice everything,2018-05-12 19:09:53,Iphone
YOU ARE CUTER THAN ME. https://t.co/9hFX4tWj6K,2018-05-12 19:09:53,Android
"If I am still here, you need to know, you are the reason #ÇağlarErtuğrul #YağHaz #FaziletHanımVeKızları #sebebisensin ht…",2018-05-12 19:09:53,Iphone
i made one https://t.co/LwiyqyoJfE,2018-05-12 19:09:53,Iphone
Continue to talk to God.. he’s hearing you ❤️,2018-05-12 19:09:53,Iphone
"It's that time of year again. #Eurovision​2018 is on tonight all the way in Lisbon, #Portugal. Will you guys be watching our very…",2018-05-12 19:09:53,Other
are these bad DJs our hosts because pleeease let them be our hosts,2018-05-12 19:09:53,Twitter Web Client
"Retweet if you follow back 
Turn on my notifications 
Follow me &amp; everyone that RTs.
#TrapaDrive",2018-05-12 19:09:53,Other
Two hours! Get ready! 💕✨ https://t.co/B1Rs16sn9Q,2018-05-12 19:09:53,Twitter Web Client
A good friend should never put you down or make you feel unwanted.,2018-05-12 19:09:53,Twitter Web Client
@ByeAshy I'm crying there are tweets contradicting every single one of her defenses lord,2018-05-12 19:09:53,Iphone
I walked into my room and I caught Percy finally eating and he just froze with one paw trying to grab his hay😂😂,2018-05-12 19:09:53,Iphone
God bless everyone going about their hustles trying to make a honest living.,2018-05-12 19:09:53,Android
When you tired of driving and just wanna get home https://t.co/uEqbYzDei4,2018-05-12 19:09:53,Iphone
"@ThievingJoke ⇢ traced his lips as he carefully licked them and continued to eat,  being a  little messy there. He… https://t.co/DcQ9W2c4we",2018-05-12 19:09:53,Twitter Web Client
This why i fuck with you my sweet baby nicholas https://t.co/xtJ6PGO1SO,2018-05-12 19:09:53,Iphone
This is Dave's wife.  Yesterday evening Dave had a massive heart attack and did not survive.  I am so sorry to have to tel…,2018-05-12 19:09:53,Android
Last sneak peek before #OzKnows airs TONIGHT on @nbc after @nbcSNL!! https://t.co/LE45SPLSLR,2018-05-12 19:09:53,Iphone
"#TrapaDrive👏
#GainWithOnnel👏
It's Gaining Time Guys:🕐

👉Retweet This Tweet 
👉Like This Tweet 
👉Follow Everyone 
👉Follow Bac…",2018-05-12 19:09:53,Android
"@onehullofadad @BurnettKerry You poor poor fool, dont worry you can pop out to home bargains tomorrow at work mate haha",2018-05-12 19:09:53,Android
"@PeteBoyle70 Not the brook ffs was just about to correct myself, brainfart. My bad😣",2018-05-12 19:09:53,Android
"at this moment in our history, the two parties are not at all alike in values and behavior. it’s not possible for the mod…",2018-05-12 19:09:53,Iphone
"🚨🚨🚨 What's the FBI &amp; CIA hiding?
It's NOT national security, it's CYA!
End the charade &amp; release the documents!
#Patri…",2018-05-12 19:09:53,Android
"i had a dream my girlfriend left me because she found out i was a serial killer

the scary part was when i woke up and…",2018-05-12 19:09:53,Iphone
"that's embarrassing, but i wanted to share this video of me singing youth in front of my class yesterday, i got emo… https://t.co/74oK7AN1fp",2018-05-12 19:09:53,Android
"#Eurovision 2018 Final running order announced.  

Ukraine
Spain
Slovenia
Lithuania
Austria
Estonia
Norway
Portugal
Unit…",2018-05-12 19:09:53,Android
i give myself and others good advice but i very seldom follow it,2018-05-12 19:09:54,Iphone
S/o to Angela Rye for serving the commencement speech @ Southern University today 😍💙💛👩🏽‍🎓👨🏾‍🎓 https://t.co/Kq5vlWunK4,2018-05-12 19:09:54,Android
"When you're a Chilled indoor person,  you are #Automatically full of yourself?",2018-05-12 19:09:54,Other
When you let your dad and *that* cousin DJ your 18th. #Eurovision https://t.co/PAw75gRfdV,2018-05-12 19:09:54,Ipad
you belong with me,2018-05-12 19:09:54,Android
Some of the books that have influenced my life https://t.co/kSL7s8wfJ5,2018-05-12 19:09:54,Iphone
"Pastor @robertjeffress: Opening the U.S. embassy in Jerusalem is just one more example of promise made, promise kept by…",2018-05-12 19:09:54,Other
Ramen w/gyoza is my soul food 🤤,2018-05-12 19:09:54,Iphone
DJ Ride is in #Eurovision !,2018-05-12 19:09:54,Iphone
That was me 1 year ago: a simple completely jinan akgae,2018-05-12 19:09:54,Iphone
am i restricted by twitter? https://t.co/izVeFg8CIo,2018-05-12 19:09:54,Iphone
brilliant! https://t.co/RVLUprKLfN,2018-05-12 19:09:54,Twitter Web Client
"when nicki minaj say “get u a straw nigga u know this pussy is juicy” 

https://t.co/9nX1YBcz5M",2018-05-12 19:09:54,Iphone
"Reserve a slot now !     
290 to 4900 
500 to 5500
700 to 8500 
1,000 to 10k  💰https://t.co/afwT4o0jq7",2018-05-12 19:09:54,Iphone
"A fresh find for you now with ‘Rain’ by singer-songwriter @hollykbymusic. It’s raw and emotional, and it sounds absolute…",2018-05-12 19:09:54,Android
Is it me or do all racist white people age like avocados???? https://t.co/YyUnmSL9Ji,2018-05-12 19:09:54,Iphone
@bbceurovision Hope it picks up. Can’t here you too well Graham your bits are the highlight xx,2018-05-12 19:09:54,Iphone
Who gonna tell her https://t.co/SeygOzrEIP,2018-05-12 19:09:54,Android
"Wow, Amazing! SEXY AKA (SPOT) is broadcasting on https://t.co/OHti703lVN ,come to join! https://t.co/i5NSbqvdZh",2018-05-12 19:09:53,Other
men please raise ur sons so they dnt grow up to be 32 year old pedophiles who “date” 16 yo girls https://t.co/kww7wn79BE,2018-05-12 19:09:54,Android
"If we get a Democratic Congress starting in November, and a Democratic President in 2020, Net Neutrality will be brought b…",2018-05-12 19:09:54,Twitter Web Client
"@Newsweek Yeah. The very same “moderate” Saudi Arabia that beheads more people than ISIS, funds and fuels jihadist ideology acr…",2018-05-12 19:09:54,Android
"This is the moment we've all been waiting for. 
EUROVISION 2018, LET'S HAVE SOME FUN!

#Eurovision #VOTEISRAEL #ISR http…",2018-05-12 19:09:54,Iphone
Ever had a wank that stinks the storeroom cupboard out for days?,2018-05-12 19:09:54,Twitter Web Client
Best of luck @Ryan_Acoustic win or lose you have done us proud #Eurovision,2018-05-12 19:09:54,Android
If you know Annika Ashforth of Sheffield she has lost her bag. Get her to reply to this .,2018-05-12 19:09:54,Other
i know i'd go back to you @selenagomez ❤,2018-05-12 19:09:54,Android
"The aim of my ministry is to help transform the hearts and minds of the hearers of The Word.

I invite you to watch a c…",2018-05-12 19:09:54,Iphone
Hey ur a fat bitch who can’t keep his hands off others’ financials and can’t keep from putting them on the internet,2018-05-12 19:09:55,Iphone
Please RT if you like!! #architecture #design #architects #interiordesign Scotland Island House in Pittwater… https://t.co/JrPqzlyV7y,2018-05-12 19:09:55,Other
Do you know how hard it is to get money from my mother? https://t.co/ydLCosPVL7,2018-05-12 19:09:55,Android
when hoseok eats and his dimple do the thing @BTS_twt https://t.co/fzUoQCpNMF,2018-05-12 19:09:55,Android
I be getting some good ass advice i just don’t take it 😩☹️,2018-05-12 19:09:55,Iphone
@BabyDragon5067 Hands down one of the best ever episodes totally love when Tom Baker shows up and they have that 😉😉… https://t.co/MWlLQYTOjG,2018-05-12 19:09:55,Iphone
